county,year,pop
21119,2013,999999
21119,2014,999999
21121,2001,31596
21121,2002,31545
21121,2003,31699
21121,2004,31778
21121,2005,32054
21121,2006,32171
21121,2007,32283
21121,2008,32414
21121,2009,32710
21121,2010,31860
21121,2011,32086
21121,2012,31741
21121,2013,999999
21121,2014,999999
21123,2001,13380
21123,2002,13420
21123,2003,13272
21123,2004,13371
21123,2005,13482
21123,2006,13561
21123,2007,13578
21123,2008,13613
21123,2009,13663
21123,2010,14192
21123,2011,14203
21123,2012,14093
21123,2013,999999
21123,2014,999999
21125,2001,53532
21125,2002,54297
21125,2003,55096
21125,2004,55455
21125,2005,56007
21125,2006,56697
21125,2007,57278
21125,2008,57385
21125,2009,57749
21125,2010,58990
21125,2011,59368
21125,2012,59603
21125,2013,999999
21125,2014,999999
21127,2001,15666
21127,2002,15794
21127,2003,15783
21127,2004,15960
21127,2005,16120
21127,2006,16203
21127,2007,16328
21127,2008,16467
21127,2009,16573
21127,2010,15882
21127,2011,15908
21127,2012,15846
21127,2013,999999
21127,2014,999999
21129,2001,7853
21129,2002,7841
21129,2003,7869
21129,2004,7699
21129,2005,7513
21129,2006,7482
21129,2007,7429
21129,2008,7371
21129,2009,7339
21129,2010,7707
21129,2011,7691
21129,2012,7551
21129,2013,999999
21129,2014,999999
21131,2001,12200
21131,2002,12188
21131,2003,12048
21131,2004,11874
21131,2005,11866
21131,2006,11723
21131,2007,11703
21131,2008,11577
21131,2009,11503
21131,2010,11286
21131,2011,11281
21131,2012,11170
21131,2013,999999
21131,2014,999999
21133,2001,24791
21133,2002,24762
21133,2003,24672
21133,2004,24418
21133,2005,24177
21133,2006,24053
21133,2007,23951
21133,2008,23759
21133,2009,23633
21133,2010,24550
21133,2011,24432
21133,2012,24039
21133,2013,999999
21133,2014,999999
21135,2001,13984
21135,2002,13701
21135,2003,13656
21135,2004,13753
21135,2005,13761
21135,2006,13889
21135,2007,13951
21135,2008,13849
21135,2009,13752
21135,2010,13832
21135,2011,13806
21135,2012,13754
21135,2013,999999
21135,2014,999999
21137,2001,23796
21137,2002,23970
21137,2003,24253
21137,2004,24491
21137,2005,24932
21137,2006,25090
21137,2007,25169
21137,2008,25016
21137,2009,25172
21137,2010,24751
21137,2011,24721
21137,2012,24431
21137,2013,999999
21137,2014,999999
21139,2001,9809
21139,2002,9764
21139,2003,9682
21139,2004,9620
21139,2005,9689
21139,2006,9639
21139,2007,9573
21139,2008,9548
21139,2009,9598
21139,2010,9536
21139,2011,9501
21139,2012,9448
21139,2013,999999
21139,2014,999999
21141,2001,26610
21141,2002,26660
21141,2003,26607
21141,2004,26745
21141,2005,26863
21141,2006,26946
21141,2007,27140
21141,2008,27077
21141,2009,27174
21141,2010,26845
21141,2011,26814
21141,2012,26682
21141,2013,999999
21141,2014,999999
21143,2001,8142
21143,2002,8131
21143,2003,8160
21143,2004,8230
21143,2005,8286
21143,2006,8383
21143,2007,8336
21143,2008,8331
21143,2009,8291
21143,2010,8315
21143,2011,8425
21143,2012,8440
21143,2013,999999
21143,2014,999999
21145,2001,64849
21145,2002,64616
21145,2003,64421
21145,2004,64260
21145,2005,64404
21145,2006,64658
21145,2007,64964
21145,2008,65388
21145,2009,65880
21145,2010,65532
21145,2011,65779
21145,2012,65635
21145,2013,999999
21145,2014,999999
21147,2001,16989
21147,2002,17057
21147,2003,16980
21147,2004,18293
21147,2005,18814
21147,2006,18824
21147,2007,17779
21147,2008,17784
21147,2009,17795
21147,2010,18290
21147,2011,18276
21147,2012,18058
21147,2013,999999
21147,2014,999999
21149,2001,9847
21149,2002,9936
21149,2003,9836
21149,2004,9824
21149,2005,9789
21149,2006,9679
21149,2007,9702
21149,2008,9672
21149,2009,9607
21149,2010,9513
21149,2011,9528
21149,2012,9526
21149,2013,999999
21149,2014,999999
21151,2001,72649
21151,2002,73802
21151,2003,75204
21151,2004,76966
21151,2005,79122
21151,2006,80738
21151,2007,81275
21151,2008,82277
21151,2009,83258
21151,2010,83485
21151,2011,84842
21151,2012,85517
21151,2013,999999
21151,2014,999999
21153,2001,13172
21153,2002,13237
21153,2003,13208
21153,2004,13196
21153,2005,13175
21153,2006,13110
21153,2007,13158
21153,2008,13051
21153,2009,13166
21153,2010,13304
21153,2011,13213
21153,2012,13050
21153,2013,999999
21153,2014,999999
21155,2001,18337
21155,2002,18441
21155,2003,18547
21155,2004,18883
21155,2005,19029
21155,2006,19140
21155,2007,19195
21155,2008,19373
21155,2009,19486
21155,2010,19816
21155,2011,20037
21155,2012,19974
21155,2013,999999
21155,2014,999999
21157,2001,30126
21157,2002,30211
21157,2003,30399
21157,2004,30550
21157,2005,30705
21157,2006,31007
21157,2007,31239
21157,2008,31226
21157,2009,31200
21157,2010,31470
21157,2011,31284
21157,2012,31289
21157,2013,999999
21157,2014,999999
21159,2001,12414
21159,2002,12379
21159,2003,12279
21159,2004,13147
21159,2005,13560
21159,2006,13393
21159,2007,13259
21159,2008,13217
21159,2009,13070
21159,2010,12895
21159,2011,12886
21159,2012,12788
21159,2013,999999
21159,2014,999999
21161,2001,16798
21161,2002,16809
21161,2003,16694
21161,2004,16760
21161,2005,16868
21161,2006,17073
21161,2007,17185
21161,2008,17365
21161,2009,17378
21161,2010,17500
21161,2011,17536
21161,2012,17458
21161,2013,999999
21161,2014,999999
21163,2001,26789
21163,2002,27190
21163,2003,27320
21163,2004,27822
21163,2005,27908
21163,2006,27520
21163,2007,27207
21163,2008,27013
21163,2009,26501
21163,2010,28733
21163,2011,29685
21163,2012,29301
21163,2013,999999
21163,2014,999999
21165,2001,6689
21165,2002,6734
21165,2003,6683
21165,2004,6727
21165,2005,6731
21165,2006,6741
21165,2007,6677
21165,2008,6693
21165,2009,6593
21165,2010,6358
21165,2011,6410
21165,2012,6323
21165,2013,999999
21165,2014,999999
21167,2001,20852
21167,2002,21036
21167,2003,21258
21167,2004,21396
21167,2005,21567
21167,2006,21580
21167,2007,21754
21167,2008,21850
21167,2009,21920
21167,2010,21348
21167,2011,21284
21167,2012,21373
21167,2013,999999
21167,2014,999999
21169,2001,10087
21169,2002,9968
21169,2003,9963
21169,2004,9998
21169,2005,10077
21169,2006,10104
21169,2007,10163
21169,2008,10169
21169,2009,10063
21169,2010,10120
21169,2011,10079
21169,2012,9999
21169,2013,999999
21169,2014,999999
21171,2001,11791
21171,2002,11728
21171,2003,11710
21171,2004,11635
21171,2005,11772
21171,2006,11745
21171,2007,11651
21171,2008,11512
21171,2009,11569
21171,2010,10965
21171,2011,10910
21171,2012,10844
21171,2013,999999
21171,2014,999999
21173,2001,22814
21173,2002,23159
21173,2003,23429
21173,2004,23677
21173,2005,24202
21173,2006,24730
21173,2007,25183
21173,2008,25515
21173,2009,25835
21173,2010,26557
21173,2011,26761
21173,2012,26894
21173,2013,999999
21173,2014,999999
21175,2001,14061
21175,2002,14187
21175,2003,14230
21175,2004,14357
21175,2005,14264
21175,2006,14236
21175,2007,14261
21175,2008,14165
21175,2009,14092
21175,2010,13746
21175,2011,13723
21175,2012,13531
21175,2013,999999
21175,2014,999999
21177,2001,31755
21177,2002,31598
21177,2003,31505
21177,2004,31523
21177,2005,31458
21177,2006,31429
21177,2007,31450
21177,2008,31279
21177,2009,31274
21177,2010,31639
21177,2011,31522
21177,2012,31377
21177,2013,999999
21177,2014,999999
21179,2001,38201
21179,2002,38813
21179,2003,39478
21179,2004,40175
21179,2005,40859
21179,2006,41766
21179,2007,42434
21179,2008,43101
21179,2009,43550
21179,2010,43611
21179,2011,44022
21179,2012,44376
21179,2013,999999
21179,2014,999999
21181,2001,6845
21181,2002,6949
21181,2003,6973
21181,2004,7007
21181,2005,6968
21181,2006,6950
21181,2007,6919
21181,2008,6894
21181,2009,6874
21181,2010,7123
21181,2011,7096
21181,2012,7027
21181,2013,999999
21181,2014,999999
21183,2001,22991
21183,2002,23074
21183,2003,23014
21183,2004,23273
21183,2005,23382
21183,2006,23396
21183,2007,23497
21183,2008,23679
21183,2009,23534
21183,2010,23847
21183,2011,24004
21183,2012,24056
21183,2013,999999
21183,2014,999999
21185,2001,47851
21185,2002,48979
21185,2003,50823
21185,2004,52150
21185,2005,53357
21185,2006,55187
21185,2007,56605
21185,2008,57725
21185,2009,58095
21185,2010,60425
21185,2011,60756
21185,2012,62104
21185,2013,999999
21185,2014,999999
21187,2001,10661
21187,2002,10868
21187,2003,10895
21187,2004,11107
21187,2005,11160
21187,2006,11194
21187,2007,11351
21187,2008,11390
21187,2009,11380
21187,2010,10841
21187,2011,10817
21187,2012,10754
21187,2013,999999
21187,2014,999999
21189,2001,4802
21189,2002,4742
21189,2003,4712
21189,2004,4776
21189,2005,4714
21189,2006,4644
21189,2007,4611
21189,2008,4652
21189,2009,4619
21189,2010,4768
21189,2011,4823
21189,2012,4691
21189,2013,999999
21189,2014,999999
21191,2001,14613
21191,2002,14721
21191,2003,14848
21191,2004,14849
21191,2005,14929
21191,2006,15026
21191,2007,14988
21191,2008,14926
21191,2009,14887
21191,2010,14902
21191,2011,14649
21191,2012,14523
21191,2013,999999
21191,2014,999999
21193,2001,29197
21193,2002,29319
21193,2003,29327
21193,2004,29245
21193,2005,29111
21193,2006,29139
21193,2007,29149
21193,2008,29140
21193,2009,29136
21193,2010,28694
21193,2011,28740
21193,2012,28376
21193,2013,999999
21193,2014,999999
21195,2001,67611
21195,2002,67449
21195,2003,66831
21195,2004,66063
21195,2005,65704
21195,2006,65637
21195,2007,65521
21195,2008,65314
21195,2009,65446
21195,2010,65083
21195,2011,64950
21195,2012,64645
21195,2013,999999
21195,2014,999999
21197,2001,13339
21197,2002,13272
21197,2003,13274
21197,2004,13457
21197,2005,13619
21197,2006,13537
21197,2007,13634
21197,2008,13587
21197,2009,13566
21197,2010,12645
21197,2011,12628
21197,2012,12483
21197,2013,999999
21197,2014,999999
21199,2001,56655
21199,2002,57108
21199,2003,57576
21199,2004,58284
21199,2005,58834
21199,2006,59431
21199,2007,59946
21199,2008,60623
21199,2009,60853
21199,2010,63202
21199,2011,63435
21199,2012,63508
21199,2013,999999
21199,2014,999999
21201,2001,2244
21201,2002,2277
21201,2003,2286
21201,2004,2272
21201,2005,2219
21201,2006,2273
21201,2007,2205
21201,2008,2234
21201,2009,2237
21201,2010,2273
21201,2011,2290
21201,2012,2220
21201,2013,999999
21201,2014,999999
21203,2001,16522
21203,2002,16559
21203,2003,16538
21203,2004,16541
21203,2005,16550
21203,2006,16536
21203,2007,16571
21203,2008,16637
21203,2009,16504
21203,2010,17068
21203,2011,17116
21203,2012,17084
21203,2013,999999
21203,2014,999999
21205,2001,22285
21205,2002,22263
21205,2003,22225
21205,2004,22022
21205,2005,22148
21205,2006,22429
21205,2007,22599
21205,2008,22696
21205,2009,22872
21205,2010,23387
21205,2011,23593
21205,2012,23873
21205,2013,999999
21205,2014,999999
21207,2001,16366
21207,2002,16409
21207,2003,16496
21207,2004,16740
21207,2005,16865
21207,2006,17045
21207,2007,17072
21207,2008,17278
21207,2009,17377
21207,2010,17558
21207,2011,17676
21207,2012,17566
21207,2013,999999
21207,2014,999999
21209,2001,34492
21209,2002,35499
21209,2003,36534
21209,2004,37810
21209,2005,39318
21209,2006,41511
21209,2007,43035
21209,2008,44663
21209,2009,45841
21209,2010,47457
21209,2011,48060
21209,2012,49066
21209,2013,999999
21209,2014,999999
21211,2001,34066
21211,2002,34812
21211,2003,35829
21211,2004,36882
21211,2005,38017
21211,2006,39523
21211,2007,40615
21211,2008,41376
21211,2009,42078
21211,2010,42259
21211,2011,42917
21211,2012,43651
21211,2013,999999
21211,2014,999999
21213,2001,16582
21213,2002,16595
21213,2003,16634
21213,2004,16744
21213,2005,16897
21213,2006,16997
21213,2007,17055
21213,2008,17037
21213,2009,17019
21213,2010,17352
21213,2011,17326
21213,2012,17592
21213,2013,999999
21213,2014,999999
21215,2001,12698
21215,2002,13415
21215,2003,14145
21215,2004,14673
21215,2005,15313
21215,2006,16100
21215,2007,16909
21215,2008,17478
21215,2009,17737
21215,2010,17108
21215,2011,17356
21215,2012,17426
21215,2013,999999
21215,2014,999999
21217,2001,22961
21217,2002,23373
21217,2003,23409
21217,2004,23554
21217,2005,23767
21217,2006,23980
21217,2007,24093
21217,2008,24253
21217,2009,24420
21217,2010,24689
21217,2011,24997
21217,2012,25077
21217,2013,999999
21217,2014,999999
21219,2001,12015
21219,2002,11946
21219,2003,11860
21219,2004,11773
21219,2005,11850
21219,2006,11950
21219,2007,12007
21219,2008,12157
21219,2009,12253
21219,2010,12427
21219,2011,12433
21219,2012,12639
21219,2013,999999
21219,2014,999999
21221,2001,12683
21221,2002,12689
21221,2003,12724
21221,2004,13017
21221,2005,13088
21221,2006,13131
21221,2007,13329
21221,2008,13315
21221,2009,13290
21221,2010,14345
21221,2011,14215
21221,2012,14409
21221,2013,999999
21221,2014,999999
21223,2001,8413
21223,2002,8549
21223,2003,8641
21223,2004,8847
21223,2005,8807
21223,2006,8893
21223,2007,8966
21223,2008,9026
21223,2009,8958
21223,2010,8803
21223,2011,8812
21223,2012,8830
21223,2013,999999
21223,2014,999999
21225,2001,15566
21225,2002,15596
21225,2003,15542
21225,2004,15610
21225,2005,15419
21225,2006,15293
21225,2007,15042
21225,2008,15047
21225,2009,14990
21225,2010,15287
21225,2011,15277
21225,2012,15114
21225,2013,999999
21225,2014,999999
21227,2001,93771
21227,2002,94777
21227,2003,96487
21227,2004,97872
21227,2005,100057
21227,2006,102668
21227,2007,104485
21227,2008,106591
21227,2009,108669
21227,2010,114209
21227,2011,115558
21227,2012,117040
21227,2013,999999
21227,2014,999999
21229,2001,10980
21229,2002,11115
21229,2003,11175
21229,2004,11198
21229,2005,11258
21229,2006,11360
21229,2007,11524
21229,2008,11424
21229,2009,11257
21229,2010,11743
21229,2011,11781
21229,2012,11879
21229,2013,999999
21229,2014,999999
21231,2001,19961
21231,2002,20069
21231,2003,20315
21231,2004,20417
21231,2005,20435
21231,2006,20449
21231,2007,20577
21231,2008,20668
21231,2009,20748
21231,2010,20831
21231,2011,20883
21231,2012,20789
21231,2013,999999
21231,2014,999999
21233,2001,13964
21233,2002,14002
21233,2003,13924
21233,2004,13980
21233,2005,14009
21233,2006,13879
21233,2007,13884
21233,2008,13666
21233,2009,13706
21233,2010,13595
21233,2011,13543
21233,2012,13476
21233,2013,999999
21233,2014,999999
21235,2001,36444
21235,2002,36669
21235,2003,36975
21235,2004,37321
21235,2005,37688
21235,2006,37860
21235,2007,38282
21235,2008,38643
21235,2009,38813
21235,2010,35747
21235,2011,35656
21235,2012,35621
21235,2013,999999
21235,2014,999999
21237,2001,6912
21237,2002,6937
21237,2003,6945
21237,2004,6945
21237,2005,7039
21237,2006,7071
21237,2007,7123
21237,2008,7066
21237,2009,7099
21237,2010,7352
21237,2011,7366
21237,2012,7205
21237,2013,999999
21237,2014,999999
21239,2001,23349
21239,2002,23451
21239,2003,23610
21239,2004,23775
21239,2005,24030
21239,2006,24253
21239,2007,24367
21239,2008,24772
21239,2009,24986
21239,2010,25032
21239,2011,24921
21239,2012,25072
21239,2013,999999
21239,2014,999999
22001,2001,58729
22001,2002,58799
22001,2003,58740
22001,2004,58620
22001,2005,58750
22001,2006,59585
22001,2007,59715
22001,2008,59936
22001,2009,60095
22001,2010,61850
22001,2011,61775
22001,2012,61884
22001,2013,999999
22001,2014,999999
22003,2001,25397
22003,2002,25113
22003,2003,25186
22003,2004,25190
22003,2005,24864
22003,2006,25562
22003,2007,25845
22003,2008,25735
22003,2009,25636
22003,2010,25738
22003,2011,25727
22003,2012,25566
22003,2013,999999
22003,2014,999999
22005,2001,79168
22005,2002,81278
22005,2003,83760
22005,2004,86085
22005,2005,89382
22005,2006,95986
22005,2007,99702
22005,2008,102461
22005,2009,104822
22005,2010,107851
22005,2011,110039
22005,2012,112235
22005,2013,999999
22005,2014,999999
22007,2001,23176
22007,2002,23117
22007,2003,23081
22007,2004,23062
22007,2005,22864
22007,2006,23073
22007,2007,23093
22007,2008,23026
22007,2009,22874
22007,2010,23352
22007,2011,23201
22007,2012,23089
22007,2013,999999
22007,2014,999999
22009,2001,41345
22009,2002,41366
22009,2003,41607
22009,2004,41478
22009,2005,41313
22009,2006,42384
22009,2007,42197
22009,2008,42517
22009,2009,42511
22009,2010,42090
22009,2011,41830
22009,2012,41612
22009,2013,999999
22009,2014,999999
22011,2001,33061
22011,2002,33078
22011,2003,33313
22011,2004,33705
22011,2005,34225
22011,2006,34624
22011,2007,34775
22011,2008,35099
22011,2009,35419
22011,2010,35848
22011,2011,36074
22011,2012,36313
22011,2013,999999
22011,2014,999999
22013,2001,15440
22013,2002,15342
22013,2003,15161
22013,2004,15123
22013,2005,14979
22013,2006,14922
22013,2007,14880
22013,2008,14731
22013,2009,14729
22013,2010,14329
22013,2011,14232
22013,2012,14167
22013,2013,999999
22013,2014,999999
22015,2001,99610
22015,2002,100734
22015,2003,101803
22015,2004,103515
22015,2005,105152
22015,2006,107741
22015,2007,108931
22015,2008,110292
22015,2009,111492
22015,2010,117628
22015,2011,120039
22015,2012,123165
22015,2013,999999
22015,2014,999999
22017,2001,250864
22017,2002,249820
22017,2003,249387
22017,2004,250038
22017,2005,250339
22017,2006,253344
22017,2007,252414
22017,2008,252614
22017,2009,253623
22017,2010,255694
22017,2011,257005
22017,2012,257396
22017,2013,999999
22017,2014,999999
22019,2001,182975
22019,2002,182842
22019,2003,183589
22019,2004,184079
22019,2005,184399
22019,2006,182944
22019,2007,184318
22019,2008,185872
22019,2009,187554
22019,2010,193104
22019,2011,193825
22019,2012,194563
22019,2013,999999
22019,2014,999999
22021,2001,10478
22021,2002,10503
22021,2003,10448
22021,2004,10500
22021,2005,10382
22021,2006,10376
22021,2007,10379
22021,2008,10424
22021,2009,10439
22021,2010,10138
22021,2011,10095
22021,2012,10012
22021,2013,999999
22021,2014,999999
22023,2001,9834
22023,2002,9736
22023,2003,9688
22023,2004,9636
22023,2005,9576
22023,2006,7457
22023,2007,7228
22023,2008,7100
22023,2009,6584
22023,2010,6901
22023,2011,6690
22023,2012,6627
22023,2013,999999
22023,2014,999999
22025,2001,10793
22025,2002,10659
22025,2003,10556
22025,2004,10455
22025,2005,10252
22025,2006,10402
22025,2007,10452
22025,2008,10553
22025,2009,10460
22025,2010,10374
22025,2011,10318
22025,2012,10263
22025,2013,999999
22025,2014,999999
22027,2001,16606
22027,2002,16482
22027,2003,16425
22027,2004,16130
22027,2005,16291
22027,2006,16435
22027,2007,16431
22027,2008,16281
22027,2009,16118
22027,2010,17153
22027,2011,16947
22027,2012,16851
22027,2013,999999
22027,2014,999999
22029,2001,19931
22029,2002,19735
22029,2003,19477
22029,2004,19188
22029,2005,18913
22029,2006,19144
22029,2007,18924
22029,2008,18924
22029,2009,18989
22029,2010,20831
22029,2011,20822
22029,2012,20458
22029,2013,999999
22029,2014,999999
22031,2001,25452
22031,2002,25586
22031,2003,25635
22031,2004,25904
22031,2005,25953
22031,2006,26081
22031,2007,26317
22031,2008,26483
22031,2009,26401
22031,2010,26683
22031,2011,26774
22031,2012,26991
22031,2013,999999
22031,2014,999999
22033,2001,411408
22033,2002,410438
22033,2003,411473
22033,2004,412772
22033,2005,411859
22033,2006,430886
22033,2007,430700
22033,2008,431024
22033,2009,434633
22033,2010,440723
22033,2011,441268
22033,2012,443039
22033,2013,999999
22033,2014,999999
22035,2001,9183
22035,2002,8977
22035,2003,8833
22035,2004,8692
22035,2005,8494
22035,2006,8323
22035,2007,8260
22035,2008,8140
22035,2009,8102
22035,2010,7724
22035,2011,7662
22035,2012,7573
22035,2013,999999
22035,2014,999999
22037,2001,21197
22037,2002,21025
22037,2003,20909
22037,2004,20680
22037,2005,20524
22037,2006,21002
22037,2007,20902
22037,2008,20958
